COL2(Integer),COL4(String),COL5(Integer),COL6(String),COL7(Integer),COL8(Integer),COL9(String)
407,O,3923,OE1,10,142203,GLU
376,O,3770,OE1,10,132593,GLU
676,O,5252,OE1,10,209562,GLU
649,O,5111,OE1,10,201656,GLU
257,O,3171,OE1,10,105111,GLU
377,O,3774,OE1,10,133029,GLU
73,O,2310,OE1,10,79438,GLU
406,O,3918,OE2,10,141827,GLU
926,O,6496,OE2,10,275303,GLU
614,O,4937,OE2,11,192549,GLU
536,O,4558,OE2,9,174571,GLU
846,O,6102,OE2,10,253637,GLU
882,O,6283,OE2,19,264255,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
758,O,5663,OE2,10,226710,GLU
333,O,3552,OE2,10,121907,GLU
331,O,3543,OE2,10,121446,GLU
333,O,3552,OE2,10,121907,GLU
524,O,4505,OE2,10,172405,GLU
971,O,6724,OE2,10,286989,GLU
918,O,6459,OE2,10,273621,GLU
924,O,6488,OE2,10,274922,GLU
919,O,6464,OE2,10,273980,GLU
660,O,5172,OE2,10,205226,GLU
320,O,3491,OE2,10,117847,GLU
350,O,3629,OE2,10,125416,GLU
389,O,3831,OE2,10,136089,GLU
608,O,4908,OE2,10,190796,GLU
315,O,3464,OE2,10,116361,GLU
314,O,3457,OE2,10,116212,GLU
352,O,3644,OE2,10,125714,GLU
702,O,5393,OE2,10,216498,GLU
886,O,6305,OE2,8,264943,GLU
351,O,3637,OE2,10,125565,GLU
581,O,4793,OE2,10,184974,GLU
949,O,6616,OE2,8,280419,GLU
552,O,4638,OE2,10,176937,GLU
790,O,5826,OE2,10,234525,GLU
887,O,6310,OE2,8,265344,GLU
888,O,6315,OE2,8,265745,GLU
1000,O,6864,OE2,10,293911,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
614,O,4937,OE2,11,192549,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
926,O,6496,OE2,10,275303,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
614,O,4937,OE2,11,192549,GLU
614,O,4937,OE2,11,192549,GLU
614,O,4937,OE2,11,192549,GLU
406,O,3918,OE2,10,141827,GLU
926,O,6496,OE2,10,275303,GLU
614,O,4937,OE2,11,192549,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
406,O,3918,OE2,10,141827,GLU
926,O,6496,OE2,10,275303,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
926,O,6496,OE2,10,275303,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
624,O,4989,OE2,10,194116,GLU
883,O,6288,OE2,19,264429,GLU
406,O,3918,OE2,10,141827,GLU
614,O,4937,OE2,11,192549,GLU
883,O,6288,OE2,19,264429,GLU
624,O,4989,OE2,10,194116,GLU
331,O,3543,OE2,10,121446,GLU
803,O,5890,OE2,10,238338,GLU
249,O,3132,OE2,10,102220,GLU
320,O,3491,OE2,10,117847,GLU
886,O,6305,OE2,8,264943,GLU
660,O,5172,OE2,10,205226,GLU
389,O,3831,OE2,10,136089,GLU
376,O,3770,OE2,10,132593,GLU
377,O,3774,OE2,10,133029,GLU
649,O,5111,OE2,10,201656,GLU
581,O,4793,OE2,10,184974,GLU
1000,O,6864,OE2,10,293911,GLU
632,O,5024,OE2,10,196968,GLU
320,O,3491,OE2,10,117847,GLU
331,O,3543,OE2,10,121446,GLU
660,O,5172,OE2,10,205226,GLU
790,O,5826,OE2,10,234525,GLU
552,O,4638,OE2,10,176937,GLU
1000,O,6864,OE2,10,293911,GLU
320,O,3491,OE2,10,117847,GLU
660,O,5172,OE2,10,205226,GLU
331,O,3543,OE2,10,121446,GLU
1000,O,6864,OE2,10,293911,GLU
632,O,5024,OE2,10,196968,GLU
803,O,5890,OE2,10,238338,GLU
790,O,5826,OE2,10,234525,GLU
790,O,5826,OE2,10,234525,GLU
136,O,2599,OE2,10,86128,GLU
342,O,3591,OE2,10,123631,GLU
849,O,6116,OE2,10,254404,GLU
348,O,3621,OE2,10,125022,GLU
73,O,2310,OE2,10,79438,GLU
407,O,3923,OE2,10,142203,GLU
248,O,3127,OE2,10,102003,GLU
376,O,3770,OE2,10,132593,GLU
676,O,5252,OE2,10,209562,GLU
377,O,3774,OE2,10,133029,GLU
649,O,5111,OE2,10,201656,GLU
257,O,3171,OE2,10,105111,GLU
73,O,2310,OE2,10,79438,GLU
780,H,5778,HA2,10,231920,GLY
792,H,5837,HA2,10,235073,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
574,H,4759,HA2,10,184067,GLY
752,H,5637,HA2,10,226245,GLY
573,H,4753,HA2,10,183896,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
780,H,5778,HA2,10,231920,GLY
792,H,5837,HA2,10,235073,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
225,H,3019,HA2,10,96417,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
752,H,5637,HA2,10,226245,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
752,H,5637,HA2,10,226245,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
752,H,5637,HA2,10,226245,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
752,H,5637,HA2,10,226245,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
574,H,4759,HA2,10,184067,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
574,H,4759,HA2,10,184067,GLY
574,H,4759,HA2,10,184067,GLY
574,H,4759,HA2,10,184067,GLY
574,H,4759,HA2,10,184067,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
792,H,5837,HA2,10,235073,GLY
780,H,5778,HA2,10,231920,GLY
994,H,6836,HA2,10,292320,GLY
765,H,5702,HA2,10,228655,GLY
574,H,4759,HA2,10,184067,GLY
225,H,3019,HA2,10,96417,GLY
856,H,6156,HA2,17,257082,GLY
752,H,5637,HA2,10,226245,GLY
780,H,5778,HA2,10,231920,GLY
792,H,5837,HA2,10,235073,GLY
994,H,6836,HA2,10,292320,GLY
574,H,4759,HA2,10,184067,GLY
765,H,5702,HA2,10,228655,GLY
856,H,6156,HA2,17,257082,GLY
225,H,3019,HA2,10,96417,GLY
752,H,5637,HA2,10,226245,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
225,H,3019,HA2,10,96417,GLY
1030,H,7021,HA2,10,303385,GLY
1029,H,7015,HA2,10,303268,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
1030,H,7021,HA2,10,303385,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
574,H,4759,HA3,10,184067,GLY
752,H,5637,HA3,10,226245,GLY
573,H,4753,HA3,10,183896,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
574,H,4759,HA3,10,184067,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
856,H,6156,HA3,17,257082,GLY
765,H,5702,HA3,10,228655,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
574,H,4759,HA3,10,184067,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
780,H,5778,HA3,10,231920,GLY
792,H,5837,HA3,10,235073,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
574,H,4759,HA3,10,184067,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
856,H,6156,HA3,17,257082,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
856,H,6156,HA3,17,257082,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
856,H,6156,HA3,17,257082,GLY
752,H,5637,HA3,10,226245,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
752,H,5637,HA3,10,226245,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
752,H,5637,HA3,10,226245,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
752,H,5637,HA3,10,226245,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
752,H,5637,HA3,10,226245,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
574,H,4759,HA3,10,184067,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
574,H,4759,HA3,10,184067,GLY
574,H,4759,HA3,10,184067,GLY
574,H,4759,HA3,10,184067,GLY
574,H,4759,HA3,10,184067,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
765,H,5702,HA3,10,228655,GLY
225,H,3019,HA3,10,96417,GLY
856,H,6156,HA3,17,257082,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
856,H,6156,HA3,17,257082,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
856,H,6156,HA3,17,257082,GLY
765,H,5702,HA3,10,228655,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
574,H,4759,HA3,10,184067,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
792,H,5837,HA3,10,235073,GLY
780,H,5778,HA3,10,231920,GLY
994,H,6836,HA3,10,292320,GLY
765,H,5702,HA3,10,228655,GLY
574,H,4759,HA3,10,184067,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
780,H,5778,HA3,10,231920,GLY
792,H,5837,HA3,10,235073,GLY
994,H,6836,HA3,10,292320,GLY
574,H,4759,HA3,10,184067,GLY
765,H,5702,HA3,10,228655,GLY
856,H,6156,HA3,17,257082,GLY
225,H,3019,HA3,10,96417,GLY
752,H,5637,HA3,10,226245,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
225,H,3019,HA3,10,96417,GLY
1030,H,7021,HA3,10,303385,GLY
1029,H,7015,HA3,10,303268,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
1030,H,7021,HA3,10,303385,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
765,C,5700,C,10,228655,GLY
856,C,6154,C,17,257082,GLY
225,C,3016,C,10,96417,GLY
574,C,4757,C,10,184067,GLY
752,C,5635,C,10,226245,GLY
960,C,6669,C,10,283206,GLY
573,C,4750,C,10,183896,GLY
990,C,6817,C,10,291731,GLY
973,C,6733,C,10,287827,GLY
761,C,5677,C,10,227575,GLY
56,C,2228,C,10,77238,GLY
768,C,5714,C,10,229025,GLY
899,C,6368,C,10,269098,GLY
405,C,3913,C,10,141654,GLY
338,C,3576,C,7,122944,GLY
496,C,4363,C,10,166227,GLY
365,C,3710,C,10,129416,GLY
890,C,6325,C,10,266562,GLY
583,C,4800,C,10,185131,GLY
778,C,5767,C,10,231455,GLY
362,C,3697,C,10,128253,GLY
742,C,5590,C,10,223511,GLY
563,C,4694,C,10,181171,GLY
564,C,4700,C,10,181509,GLY
437,C,4069,C,10,151819,GLY
710,C,5433,C,10,218103,GLY
996,C,6843,C,10,292779,GLY
736,C,5559,C,10,222881,GLY
383,C,3801,C,10,134677,GLY
898,C,6364,C,10,268519,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
574,C,4757,C,10,184067,GLY
765,C,5700,C,10,228655,GLY
856,C,6154,C,17,257082,GLY
225,C,3016,C,10,96417,GLY
752,C,5635,C,10,226245,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
765,C,5700,C,10,228655,GLY
574,C,4757,C,10,184067,GLY
225,C,3016,C,10,96417,GLY
856,C,6154,C,17,257082,GLY
752,C,5635,C,10,226245,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
574,C,4757,C,10,184067,GLY
765,C,5700,C,10,228655,GLY
225,C,3016,C,10,96417,GLY
856,C,6154,C,17,257082,GLY
752,C,5635,C,10,226245,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
765,C,5700,C,10,228655,GLY
574,C,4757,C,10,184067,GLY
856,C,6154,C,17,257082,GLY
225,C,3016,C,10,96417,GLY
752,C,5635,C,10,226245,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
765,C,5700,C,10,228655,GLY
856,C,6154,C,17,257082,GLY
574,C,4757,C,10,184067,GLY
225,C,3016,C,10,96417,GLY
752,C,5635,C,10,226245,GLY
780,C,5776,C,10,231920,GLY
792,C,5835,C,10,235073,GLY
994,C,6834,C,10,292320,GLY
574,C,4757,C,10,184067,GLY
856,C,6154,C,17,257082,GLY
765,C,5700,C,10,228655,GLY
225,C,3016,C,10,96417,GLY
752,C,5635,C,10,226245,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
765,C,5700,C,10,228655,GLY
574,C,4757,C,10,184067,GLY
856,C,6154,C,17,257082,GLY
225,C,3016,C,10,96417,GLY
752,C,5635,C,10,226245,GLY
792,C,5835,C,10,235073,GLY
780,C,5776,C,10,231920,GLY
994,C,6834,C,10,292320,GLY
225,C,3016,C,10,96417,GLY
